time_step,time_stamp,robot_pos_x,robot_pos_y,robot_orien_x,robot_orien_y,robot_orien_z,robot_orien_w,robot_twist_x,robot_twist_y,robot_twist_z,vel_x,vel_y,vel_w,network_delay,c_total_tx_mbps,c_total_rx_mbps,c_total_mbps,c_tx_retires,c_retransmits,c_rssi,c_lqi,c_rssi_status,c_total_tx_mbps2,c_total_rx_mbps2,c_total_mbps2,c_rssi2,c_lqi2,c_rssi_status2,s_total_tx_mbps,s_total_rx_mbps,s_total_mbps,s_tx_retires,s_retransmits,s_rssi,s_lqi,s_rssi_status,s_total_tx_mbps2,s_total_rx_mbps2,s_total_mbps2,s_tx_retires2,s_retransmits2,s_rssi2,s_lqi2,s_rssi_status2
24970,1.617817609549E+018,8.027208,3.30751,0,0,-0.966756,0.255699,0.475503,-2,0.006458,0.5,0,0,26.820999,14.139248,0.533288,14.672536,6962,81753,-256,0,0,-2,-2,-2,-2,-2,-2,0.474176,12.41184,12.886016,3753,7323,-73,37,1,-2,-2,-2,-2,-2,-2,-2,-2
24971,1.61781760956795E+018,8.018942,3.302808,0,0,-0.966756,0.255699,0.475503,-2,0.002269,0.5,0,-1.5,26.820999,14.139248,0.533288,14.672536,6962,81753,-256,0,0,-2,-2,-2,-2,-2,-2,0.474176,12.41184,12.886016,3753,7323,-73,37,1,-2,-2,-2,-2,-2,-2,-2,-2
24972,1.6178176095879E+018,8.010638,3.298085,0,0,-0.966779,0.255614,0.477636,-2,-0.004887,0.5,0,-1.5,26.820999,14.139248,0.533288,14.672536,6962,81753,-256,0,0,-2,-2,-2,-2,-2,-2,0.474176,12.41184,12.886016,3753,7323,-73,37,1,-2,-2,-2,-2,-2,-2,-2,-2
24974,1.61781760962782E+018,7.994213,3.288751,0,0,-0.966868,0.255277,0.469106,-2,-0.026005,0.5,0,-1.5,26.820999,14.139248,0.533288,14.672536,6962,81753,-256,0,0,-2,-2,-2,-2,-2,-2,0.474176,12.41184,12.886016,3753,7323,-73,37,1,-2,-2,-2,-2,-2,-2,-2,-2
24976,1.61781760966781E+018,7.977632,3.279345,0,0,-0.966979,0.254855,0.475503,-2,-0.011868,0.5,0,-1.5,26.820999,14.139248,0.533288,14.672536,6962,81753,-256,0,0,-2,-2,-2,-2,-2,-2,0.474176,12.41184,12.886016,3753,7323,-73,37,1,-2,-2,-2,-2,-2,-2,-2,-2
24979,1.61781760972764E+018,7.95318,3.265492,0,0,-0.967024,0.254686,0.466974,-2,-0.020595,0.5,0,-1.5,26.820999,14.139248,0.533288,14.672536,6962,81753,-256,0,0,-2,-2,-2,-2,-2,-2,0.474176,12.41184,12.886016,3753,7323,-73,37,1,-2,-2,-2,-2,-2,-2,-2,-2
24983,1.6178176098075E+018,7.920122,3.246845,0,0,-0.967709,0.252069,0.471239,-2,-0.114494,0.5,0,-1.5,26.820999,14.139248,0.533288,14.672536,6962,81753,-256,0,0,-2,-2,-2,-2,-2,-2,0.474176,12.41184,12.886016,3753,7323,-71,39,1,-2,-2,-2,-2,-2,-2,-2,-2
24985,1.61781760984841E+018,7.903431,3.237547,0,0,-0.96854,0.248859,0.479768,-2,-0.134041,0.5,0,-1.5,26.820999,14.139248,0.533288,14.672536,6962,81753,-256,0,0,-2,-2,-2,-2,-2,-2,0.474176,12.41184,12.886016,3753,7323,-65,45,1,-2,-2,-2,-2,-2,-2,-2,-2
24986,1.61781760986746E+018,7.895174,3.233004,0,0,-0.968865,0.247591,0.471239,-2,-0.136485,0.5,0,-1.5,26.820999,14.139248,0.533288,14.672536,6962,81753,-256,0,0,-2,-2,-2,-2,-2,-2,0.49272,13.94968,14.4424,3939,7323,-64,46,1,-2,-2,-2,-2,-2,-2,-2,-2
24987,1.61781760988734E+018,7.886867,3.228462,0,0,-0.969188,0.246322,0.473371,-2,-0.141197,0.5,0,-1.5,26.820999,14.139248,0.533288,14.672536,6962,81753,-256,0,0,-2,-2,-2,-2,-2,-2,0.49272,13.94968,14.4424,3939,7323,-64,46,1,-2,-2,-2,-2,-2,-2,-2,-2
24989,1.61781760992721E+018,7.870254,3.219466,0,0,-0.969957,0.243276,0.471239,-2,-0.172962,0.5,0,-1.5,26.820999,14.139248,0.533288,14.672536,6962,81753,-256,0,0,-2,-2,-2,-2,-2,-2,0.49272,13.94968,14.4424,3939,7323,-59,51,1,-2,-2,-2,-2,-2,-2,-2,-2
24991,1.61781760996714E+018,7.85347,3.210518,0,0,-0.970737,0.240143,0.477636,-2,-0.167028,0.5,0,0,26.820999,14.139248,0.533288,14.672536,7329,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.49272,13.94968,14.4424,3939,7323,-59,51,1,-2,-2,-2,-2,-2,-2,-2,-2
24994,1.61781761002707E+018,7.828178,3.197318,0,0,-0.97237,0.233445,0.473371,-2,-0.256214,0.5,0,0,61.257999,14.139248,0.533288,14.672536,7329,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.49272,13.94968,14.4424,3939,7323,-59,51,1,-2,-2,-2,-2,-2,-2,-2,-2
24996,1.61781761006693E+018,7.811208,3.188727,0,0,-0.973599,0.228266,0.473371,-2,-0.285885,0.5,0,0,61.257999,14.139248,0.533288,14.672536,7329,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.49272,13.94968,14.4424,3939,7323,-58,52,1,-2,-2,-2,-2,-2,-2,-2,-2
24997,1.61781761008696E+018,7.802918,3.184614,0,0,-0.974232,0.225546,0.46271,-2,-0.297055,0.5,0,0,61.257999,14.139248,0.533288,14.672536,7329,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.49272,13.94968,14.4424,3939,7323,-58,52,1,-2,-2,-2,-2,-2,-2,-2,-2
24998,1.61781761010691E+018,7.794491,3.18049,0,0,-0.974859,0.222825,0.469106,-2,-0.291994,0.5,0,0,61.257999,14.139248,0.533288,14.672536,7329,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.49272,13.94968,14.4424,3939,7323,-58,52,1,-2,-2,-2,-2,-2,-2,-2,-2
25000,1.61781761014687E+018,7.777379,3.172286,0,0,-0.975821,0.218569,0.475503,-2,-0.204902,0.5,0,0,61.257999,14.139248,0.533288,14.672536,7329,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.49272,13.94968,14.4424,3939,7323,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2
25002,1.61781761018686E+018,7.760274,3.164264,0,0,-0.976541,0.215332,0.469106,-2,-0.116413,0.5,0,0,61.257999,14.139248,0.533288,14.672536,7329,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.49272,13.94968,14.4424,3939,7323,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2
25004,1.61781761022663E+018,7.742895,3.156227,0,0,-0.976841,0.213968,0.477636,-2,-0.056898,0.5,0,0,61.257999,14.139248,0.533288,14.672536,7329,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.49272,13.94968,14.4424,3939,7323,-54,56,1,-2,-2,-2,-2,-2,-2,-2,-2
25006,1.61781761026668E+018,7.725808,3.148369,0,0,-0.976971,0.213371,0.471239,-2,-0.031765,0.5,0,0,61.257999,14.139248,0.533288,14.672536,7329,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.49272,13.94968,14.4424,3939,7323,-54,56,1,-2,-2,-2,-2,-2,-2,-2,-2
25009,1.61781761032758E+018,7.700179,3.136632,0,0,-0.97699,0.213286,0.471239,-2,0.032289,0.5,0,0,61.257999,14.139248,0.533288,14.672536,7329,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.49272,13.94968,14.4424,3939,7323,-54,56,1,-2,-2,-2,-2,-2,-2,-2,-2
25011,1.61781761036645E+018,7.682775,3.128647,0,0,-0.976915,0.213627,0.4819,-2,0.014835,0.5,0,0,61.257999,14.49692,0.434512,14.931432,7329,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.49272,13.94968,14.4424,3939,7323,-54,56,1,-2,-2,-2,-2,-2,-2,-2,-2
25012,1.6178176103865E+018,7.67421,3.124713,0,0,-0.976897,0.213712,0.471239,-2,0.012566,0.5,0,-1.5,61.257999,14.49692,0.434512,14.931432,7329,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.49272,13.94968,14.4424,3939,7323,-54,56,1,-2,-2,-2,-2,-2,-2,-2,-2
25013,1.61781761040636E+018,7.665646,3.120778,0,0,-0.976841,0.213968,0.471239,-2,0.023736,0.5,0,-1.5,61.257999,14.49692,0.434512,14.931432,7329,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.49272,13.94968,14.4424,3939,7323,-54,56,1,-2,-2,-2,-2,-2,-2,-2,-2
25015,1.61781761044633E+018,7.648253,3.112771,0,0,-0.976785,0.214224,0.475503,-2,0.003491,0.5,0,-1.5,61.257999,14.49692,0.434512,14.931432,7329,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.49272,13.94968,14.4424,3939,7323,-52,58,1,-2,-2,-2,-2,-2,-2,-2,-2
25017,1.61781761048627E+018,7.631017,3.10483,0,0,-0.976822,0.214053,0.471239,-2,-0.012043,0.5,0,-1.5,61.257999,14.49692,0.434512,14.931432,7329,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.49272,13.94968,14.4424,3939,7323,-52,58,1,-2,-2,-2,-2,-2,-2,-2,-2
25019,1.61781761052617E+018,7.613699,3.096863,0,0,-0.97699,0.213286,0.477636,-2,-0.050091,0.5,0,-1.5,61.257999,14.49692,0.434512,14.931432,7329,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.49272,13.94968,14.4424,3939,7323,-52,58,1,-2,-2,-2,-2,-2,-2,-2,-2
25021,1.61781761056604E+018,7.596444,3.088963,0,0,-0.977231,0.212178,0.475503,-2,-0.064054,0.5,0,-1.5,61.257999,14.49692,0.434512,14.931432,7329,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.49272,13.94968,14.4424,3939,7323,-52,58,1,-2,-2,-2,-2,-2,-2,-2,-2
25022,1.61781761058599E+018,7.587945,3.08509,0,0,-0.977397,0.21141,0.466974,-2,-0.080983,0.5,0,-1.5,61.257999,14.49692,0.434512,14.931432,7329,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.49272,13.94968,14.4424,3939,7323,-52,58,1,-2,-2,-2,-2,-2,-2,-2,-2
25023,1.61781761060595E+018,7.579402,3.081213,0,0,-0.977618,0.210386,0.469106,-2,-0.108036,0.5,0,-1.5,61.257999,14.49692,0.434512,14.931432,7329,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.49272,13.94968,14.4424,3939,7323,-52,58,1,-2,-2,-2,-2,-2,-2,-2,-2
25026,1.61781761066586E+018,7.5532,3.069499,0,0,-0.978671,0.205436,0.475503,-2,-0.179071,0.5,0,-1.5,61.257999,14.49692,0.434512,14.931432,7329,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.49272,13.94968,14.4424,3939,7323,-52,58,1,-2,-2,-2,-2,-2,-2,-2,-2
25028,1.61781761070574E+018,7.535887,3.061939,0,0,-0.97961,0.200907,0.473371,-2,-0.263545,0.5,0,-1.5,61.257999,14.49692,0.434512,14.931432,7329,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.49272,13.94968,14.4424,3939,7323,-52,58,1,-2,-2,-2,-2,-2,-2,-2,-2
25029,1.61781761072574E+018,7.527105,3.058178,0,0,-0.980133,0.198342,0.477636,-2,-0.273493,0.5,0,-1.5,61.257999,14.49692,0.434512,14.931432,7329,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.49272,13.94968,14.4424,3939,7323,-52,58,1,-2,-2,-2,-2,-2,-2,-2,-2
25030,1.6178176107457E+018,7.518186,3.054415,0,0,-0.980632,0.195861,0.484033,-2,-0.273144,0.5,0,-1.5,61.257999,14.49692,0.434512,14.931432,7329,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.49272,13.94968,14.4424,3939,7323,-52,58,1,-2,-2,-2,-2,-2,-2,-2,-2
25031,1.61781761076566E+018,7.509366,3.050745,0,0,-0.981124,0.193378,0.477636,-2,-0.268257,0.5,0,-1.5,61.257999,14.49692,0.434512,14.931432,7329,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.49272,13.94968,14.4424,3939,7323,-52,58,1,-2,-2,-2,-2,-2,-2,-2,-2
25032,1.61781761078685E+018,7.500528,3.04712,0,0,-0.981959,0.189095,0.477636,-2,-0.321664,0.5,0,-1.5,61.257999,14.49692,0.434512,14.931432,7329,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.49272,13.94968,14.4424,3939,7323,-53,57,1,-2,-2,-2,-2,-2,-2,-2,-2
25034,1.61781761082558E+018,7.482962,3.040166,0,0,-0.983287,0.182064,0.475503,-2,-0.390605,0.5,0,-1.5,61.257999,14.49692,0.434512,14.931432,7329,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.497352,16.449696,16.947048,3939,7323,-53,57,1,-2,-2,-2,-2,-2,-2,-2,-2
25036,1.61781761086555E+018,7.465138,3.033408,0,0,-0.984656,0.174508,0.471239,-2,-0.414516,0.5,0,-1.5,61.257999,14.49692,0.434512,14.931432,7329,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.497352,16.449696,16.947048,4041,7323,-53,57,1,-2,-2,-2,-2,-2,-2,-2,-2
25038,1.61781761090549E+018,7.447449,3.027021,0,0,-0.986127,0.165994,0.469106,-2,-0.468621,0.5,0,-1.5,61.257999,14.49692,0.434512,14.931432,7650,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.497352,16.449696,16.947048,4041,7323,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2
25041,1.61781761096536E+018,7.419988,3.017839,0,0,-0.988691,0.149967,0.484033,-2,-0.492532,0.5,0,0,57.648998,14.49692,0.434512,14.931432,7650,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.497352,16.449696,16.947048,4041,7323,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2
25045,1.61781761104517E+018,7.383692,3.007198,0,0,-0.991761,0.128103,0.475503,-2,-0.606153,0.5,0,0,57.648998,14.49692,0.434512,14.931432,7650,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.497352,16.449696,16.947048,4041,7323,-58,52,1,-2,-2,-2,-2,-2,-2,-2,-2
25047,1.61781761108614E+018,7.365228,3.002457,0,0,-0.993483,0.113984,0.477636,-2,-0.603186,0.5,0,0,57.648998,14.49692,0.434512,14.931432,7650,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.497352,16.449696,16.947048,4041,7323,-58,52,1,-2,-2,-2,-2,-2,-2,-2,-2
25048,1.61781761110507E+018,7.356131,3.000342,0,0,-0.994066,0.10878,0.466974,-2,-0.558331,0.5,0,0,57.648998,14.49692,0.434512,14.931432,7650,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.497352,16.449696,16.947048,4041,7323,-61,49,1,-2,-2,-2,-2,-2,-2,-2,-2
25049,1.61781761112513E+018,7.346888,2.998294,0,0,-0.994558,0.104181,0.473371,-2,-0.483631,0.5,0,0,57.648998,14.49692,0.434512,14.931432,7650,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.497352,16.449696,16.947048,4041,7323,-61,49,1,-2,-2,-2,-2,-2,-2,-2,-2
25050,1.61781761114495E+018,7.337459,2.996297,0,0,-0.99496,0.100275,0.4819,-2,-0.414865,0.5,0,0,57.648998,14.49692,0.434512,14.931432,7650,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.497352,16.449696,16.947048,4041,7323,-61,49,1,-2,-2,-2,-2,-2,-2,-2,-2
25051,1.61781761116493E+018,7.328224,2.994416,0,0,-0.995295,0.096888,0.471239,-2,-0.368614,0.5,0,0,57.648998,14.49692,0.434512,14.931432,7650,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.497352,16.449696,16.947048,4041,7323,-61,49,1,-2,-2,-2,-2,-2,-2,-2,-2
25053,1.61781761120488E+018,7.309633,2.990823,0,0,-0.995837,0.091154,0.471239,-2,-0.280125,0.5,0,0,57.648998,14.49692,0.434512,14.931432,7650,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.497352,16.449696,16.947048,4041,7323,-61,49,1,-2,-2,-2,-2,-2,-2,-2,-2
25056,1.61781761126478E+018,7.281679,2.985797,0,0,-0.99639,0.084895,0.475503,-2,-0.159698,0.5,0,0,57.648998,14.49692,0.434512,14.931432,7650,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.497352,16.449696,16.947048,4041,7323,-61,49,1,-2,-2,-2,-2,-2,-2,-2,-2
25060,1.61781761134465E+018,7.244584,2.979576,0,0,-0.996772,0.080286,0.473371,-2,-0.102625,0.5,0,0,57.648998,14.49692,0.434512,14.931432,7650,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.497352,16.449696,16.947048,4041,7323,-61,49,1,-2,-2,-2,-2,-2,-2,-2,-2
25062,1.61781761138453E+018,7.226058,2.97659,0,0,-0.996904,0.078633,0.464842,-2,-0.078714,0.5,0,0,57.648998,14.49692,0.434512,14.931432,7650,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.497352,16.449696,16.947048,4041,7323,-65,45,1,-2,-2,-2,-2,-2,-2,-2,-2
25063,1.61781761140559E+018,7.216582,2.975085,0,0,-0.996972,0.077763,0.479768,-2,-0.057247,0.5,0,0,57.648998,14.49692,0.434512,14.931432,7650,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.497352,16.449696,16.947048,4041,7323,-65,45,1,-2,-2,-2,-2,-2,-2,-2,-2
25064,1.61781761142442E+018,7.207145,2.973604,0,0,-0.996999,0.077415,0.477636,-2,-0.035605,0.5,0,0,57.648998,14.49692,0.434512,14.931432,7650,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.497352,16.449696,16.947048,4041,7323,-65,45,1,-2,-2,-2,-2,-2,-2,-2,-2
25065,1.61781761144447E+018,7.197749,2.972136,0,0,-0.997012,0.077241,0.475503,-2,-0.015882,0.5,0,0,57.648998,15.502968,0.391512,15.89448,7650,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.497352,16.449696,16.947048,4041,7323,-61,49,1,-2,-2,-2,-2,-2,-2,-2,-2
25066,1.61781761146439E+018,7.188268,2.970658,0,0,-0.997006,0.077328,0.479768,-2,0.001571,0.5,0,0,57.648998,15.502968,0.391512,15.89448,7650,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.497352,16.449696,16.947048,4041,7323,-61,49,1,-2,-2,-2,-2,-2,-2,-2,-2
25068,1.61781761150439E+018,7.16956,2.967736,0,0,-0.996979,0.077676,0.471239,-2,0.019548,0.5,0,0,57.648998,15.502968,0.391512,15.89448,7650,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.497352,16.449696,16.947048,4041,7323,-61,49,1,-2,-2,-2,-2,-2,-2,-2,-2
25071,1.61781761156533E+018,7.141543,2.96334,0,0,-0.996972,0.077763,0.479768,-2,-0.000524,0.5,0,0,57.648998,15.502968,0.391512,15.89448,7650,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.497352,16.449696,16.947048,4041,7323,-61,49,1,-2,-2,-2,-2,-2,-2,-2,-2
25075,1.61781761164407E+018,7.104003,2.957459,0,0,-0.996999,0.077415,0.469106,-2,-0.006109,0.5,0,0,57.648998,15.502968,0.391512,15.89448,7650,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.497352,16.449696,16.947048,4041,7323,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2
25077,1.61781761168396E+018,7.085042,2.9545,0,0,-0.997033,0.07698,0.479768,-2,-0.021468,0.5,0,0,57.648998,15.502968,0.391512,15.89448,7650,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.497352,16.449696,16.947048,4041,7323,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2
25078,1.61781761170495E+018,7.075518,2.953021,0,0,-0.997039,0.076893,0.4819,-2,-0.005411,0.5,0,0,57.648998,15.502968,0.391512,15.89448,7650,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.497352,16.449696,16.947048,4041,7323,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2
25079,1.61781761172392E+018,7.066331,2.951595,0,0,-0.997039,0.076893,0.464842,-2,-0.00384,0.5,0,0,57.648998,15.502968,0.391512,15.89448,7650,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.497352,16.449696,16.947048,4041,7323,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2
25080,1.61781761174423E+018,7.056976,2.950144,0,0,-0.997039,0.076893,0.473371,-2,-0.000175,0.5,0,0,57.648998,15.502968,0.391512,15.89448,7650,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.497352,16.449696,16.947048,4041,7323,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2
25081,1.61781761176382E+018,7.047536,2.948679,0,0,-0.997033,0.07698,0.477636,-2,0.008552,0.5,0,0,57.648998,15.502968,0.391512,15.89448,7650,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.497352,16.449696,16.947048,4041,7323,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2
25083,1.61781761180374E+018,7.028615,2.945738,0,0,-0.997006,0.077328,0.479768,-2,0.024784,0.5,0,0,57.648998,15.502968,0.391512,15.89448,7650,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.497352,16.449696,16.947048,4041,7323,-53,57,1,-2,-2,-2,-2,-2,-2,-2,-2
25085,1.61781761184371E+018,7.009739,2.942789,0,0,-0.996979,0.077676,0.477636,-2,0.013788,0.5,0,0,57.648998,15.502968,0.391512,15.89448,7650,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.404328,14.287552,14.69188,4163,7323,-53,57,1,-2,-2,-2,-2,-2,-2,-2,-2
25088,1.61781761190361E+018,6.981469,2.938354,0,0,-0.996979,0.077676,0.473371,-2,-0.006458,0.5,0,0,57.648998,15.502968,0.391512,15.89448,7650,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.404328,14.287552,14.69188,4163,7323,-53,57,1,-2,-2,-2,-2,-2,-2,-2,-2
25092,1.61781761198344E+018,6.943594,2.932406,0,0,-0.996938,0.078198,0.471239,-2,0.019024,0.5,0,0,57.648998,15.502968,0.391512,15.89448,8046,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.404328,14.287552,14.69188,4163,7323,-53,57,1,-2,-2,-2,-2,-2,-2,-2,-2
25093,1.61781761200341E+018,6.934327,2.930943,0,0,-0.996924,0.078372,0.469106,-2,0.018326,0.5,0,0,52.542999,15.502968,0.391512,15.89448,8046,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.404328,14.287552,14.69188,4163,7323,-53,57,1,-2,-2,-2,-2,-2,-2,-2,-2
25094,1.61781761202445E+018,6.924934,2.929457,0,0,-0.99691,0.078546,0.475503,-2,0.00925,0.5,0,0,52.542999,15.502968,0.391512,15.89448,8046,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.404328,14.287552,14.69188,4163,7323,-52,58,1,-2,-2,-2,-2,-2,-2,-2,-2
25096,1.61781761206332E+018,6.905812,2.926423,0,0,-0.996897,0.07872,0.488297,-2,0.014137,0.5,0,0,52.542999,15.502968,0.391512,15.89448,8046,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.404328,14.287552,14.69188,4163,7323,-52,58,1,-2,-2,-2,-2,-2,-2,-2,-2
25100,1.61781761214317E+018,6.868329,2.920451,0,0,-0.996862,0.079155,0.4819,-2,0.004887,0.5,0,0,52.542999,15.502968,0.391512,15.89448,8046,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.404328,14.287552,14.69188,4163,7323,-52,58,1,-2,-2,-2,-2,-2,-2,-2,-2
25101,1.61781761216313E+018,6.858854,2.918937,0,0,-0.996862,0.079155,0.479768,-2,-0.001047,0.5,0,0,52.542999,15.502968,0.391512,15.89448,8046,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.404328,14.287552,14.69188,4163,7323,-52,58,1,-2,-2,-2,-2,-2,-2,-2,-2
25102,1.61781761218414E+018,6.849379,2.917423,0,0,-0.996869,0.079068,0.479768,-2,-0.00192,0.5,0,0,52.542999,15.502968,0.391512,15.89448,8046,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.404328,14.287552,14.69188,4163,7323,-52,58,1,-2,-2,-2,-2,-2,-2,-2,-2
25104,1.61781761222302E+018,6.830681,2.914436,0,0,-0.996855,0.079242,0.475503,-2,0.002967,0.5,0,0,52.542999,15.502968,0.391512,15.89448,8046,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.404328,14.287552,14.69188,4163,7323,-53,57,1,-2,-2,-2,-2,-2,-2,-2,-2
25108,1.61781761230293E+018,6.792698,2.908359,0,0,-0.996862,0.079155,0.475503,-2,-0.008378,0.5,0,0,52.542999,15.502968,0.391512,15.89448,8046,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.404328,14.287552,14.69188,4163,7323,-53,57,1,-2,-2,-2,-2,-2,-2,-2,-2
25110,1.61781761234284E+018,6.773831,2.905345,0,0,-0.996862,0.079155,0.475503,-2,0.004014,0.5,0,0,52.542999,15.502968,0.391512,15.89448,8046,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.404328,14.287552,14.69188,4163,7323,-53,57,1,-2,-2,-2,-2,-2,-2,-2,-2
25111,1.61781761236276E+018,6.764567,2.903865,0,0,-0.996862,0.079155,0.469106,-2,0.004014,0.5,0,0,52.542999,15.502968,0.391512,15.89448,8046,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.404328,14.287552,14.69188,4163,7323,-53,57,1,-2,-2,-2,-2,-2,-2,-2,-2
25112,1.61781761238265E+018,6.755176,2.902364,0,0,-0.996855,0.079242,0.475503,-2,0.004887,0.5,0,0,52.542999,15.502968,0.391512,15.89448,8046,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.404328,14.287552,14.69188,4163,7323,-53,57,1,-2,-2,-2,-2,-2,-2,-2,-2
25113,1.61781761240262E+018,6.745701,2.900848,0,0,-0.996848,0.079329,0.479768,-2,0.013614,0.5,0,0,52.542999,15.502968,0.391512,15.89448,8046,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.404328,14.287552,14.69188,4163,7323,-54,56,1,-2,-2,-2,-2,-2,-2,-2,-2
25114,1.6178176124226E+018,6.736184,2.899324,0,0,-0.996835,0.079503,0.4819,-2,0.016232,0.5,0,0,52.542999,15.502968,0.391512,15.89448,8046,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.404328,14.287552,14.69188,4163,7323,-54,56,1,-2,-2,-2,-2,-2,-2,-2,-2
25116,1.61781761246263E+018,6.717573,2.896334,0,0,-0.996828,0.07959,0.475503,-2,0.001571,0.5,0,0,52.542999,17.685992,0.355256,18.041248,8046,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.404328,14.287552,14.69188,4163,7323,-54,56,1,-2,-2,-2,-2,-2,-2,-2,-2
25119,1.61781761252238E+018,6.689319,2.8918,0,0,-0.996862,0.079155,0.475503,-2,-0.017453,0.5,0,0,52.542999,17.685992,0.355256,18.041248,8046,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.404328,14.287552,14.69188,4163,7323,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2
25123,1.61781761260233E+018,6.651924,2.885824,0,0,-0.996842,0.079416,0.466974,-2,0.01501,0.5,0,-1.5,52.542999,17.685992,0.355256,18.041248,8046,81755,-256,0,0,-2,-2,-2,-2,-2,-2,0.404328,14.287552,14.69188,4163,7323,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2
