time_step,time_stamp,robot_pos_x,robot_pos_y,robot_orien_x,robot_orien_y,robot_orien_z,robot_orien_w,robot_twist_x,robot_twist_y,robot_twist_z,vel_x,vel_y,vel_w,network_delay,c_total_tx_mbps,c_total_rx_mbps,c_total_mbps,c_tx_retires,c_retransmits,c_tx_retires_cal,c_retransmits_cal,c_rssi,c_lqi,c_rssi_status,c_total_tx_mbps2,c_total_rx_mbps2,c_total_mbps2,c_rssi2,c_lqi2,c_rssi_status2,s_total_tx_mbps,s_total_rx_mbps,s_total_mbps,s_tx_retires,s_retransmits,s_rssi,s_lqi,s_tx_retires_cal,s_retransmits_cal,s_rssi_status,s_total_tx_mbps2,s_total_rx_mbps2,s_total_mbps2,s_tx_retires2,s_retransmits2,s_tx_retires2_cal,s_retransmits2_cal,s_rssi2,s_lqi2,s_rssi_status2
53291,1.61781111031779E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,-0.003316,0,0,0,32.641998,13.108928,0.204072,13.313,3599,75505,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.253216,13.423832,13.677048,6837,4023,-53,57,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53292,1.61781111033795E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,-0.001222,0,0,0,32.641998,13.108928,0.204072,13.313,3599,75505,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.253216,13.423832,13.677048,6837,4023,-53,57,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53293,1.61781111035769E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,-0.000175,0,0,0,32.641998,13.108928,0.204072,13.313,3599,75505,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.253216,13.423832,13.677048,6837,4023,-53,57,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53294,1.61781111037769E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,-0.003665,0,0,0,32.641998,13.108928,0.204072,13.313,3599,75505,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.253216,13.423832,13.677048,6837,4023,-53,57,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53295,1.61781111039763E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,-0.00192,0,0,0,32.641998,13.108928,0.204072,13.313,3599,75505,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.253216,13.423832,13.677048,6854,4023,-53,57,17,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53296,1.61781111041759E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,-0.000175,0,0,0,32.641998,13.108928,0.204072,13.313,3599,75505,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.253216,13.423832,13.677048,6854,4023,-53,57,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53298,1.61781111045758E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,-0.000524,0,0,0,32.641998,13.108928,0.204072,13.313,3599,75505,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.253216,13.423832,13.677048,6854,4023,-53,57,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53301,1.61781111051751E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,0,0,0,0,32.641998,13.108928,0.204072,13.313,3599,75505,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.253216,13.423832,13.677048,6854,4023,-54,56,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53303,1.6178111105574E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,0.000873,0,0,0,32.641998,13.108928,0.204072,13.313,3599,75505,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.253216,13.423832,13.677048,6854,4023,-52,58,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53304,1.61781111057831E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,-0.000698,0,0,0,32.641998,13.108928,0.204072,13.313,3599,75505,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.253216,13.423832,13.677048,6854,4023,-52,58,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53305,1.61781111059732E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,-0.000175,0,0,0,32.641998,13.108928,0.204072,13.313,3599,75505,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.253216,13.423832,13.677048,6854,4023,-52,58,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53307,1.61781111063721E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,-0.004363,0,0,0,32.641998,13.108928,0.204072,13.313,3599,75505,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.253216,13.423832,13.677048,6854,4023,-53,57,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53309,1.61781111067716E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,0,0,0,0,32.641998,13.108928,0.204072,13.313,3599,75505,0,0,-49,61,1,-2,-2,-2,-2,-2,-2,0.253216,13.423832,13.677048,6854,4023,-53,57,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53311,1.61781111071713E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,0.002269,0,0,0,32.641998,13.108928,0.204072,13.313,3599,75505,0,0,-49,61,1,-2,-2,-2,-2,-2,-2,0.253216,13.423832,13.677048,6854,4023,-53,57,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53313,1.61781111075696E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,0.001571,0,0,0,32.641998,13.108928,0.204072,13.313,3599,75505,0,0,-49,61,1,-2,-2,-2,-2,-2,-2,0.253216,13.423832,13.677048,6854,4023,-53,57,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53314,1.6178111107769E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,0.000349,0,0,0,32.641998,13.108928,0.204072,13.313,3599,75505,0,0,-49,61,1,-2,-2,-2,-2,-2,-2,0.253216,13.423832,13.677048,6854,4023,-53,57,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53315,1.61781111079687E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,-0.002094,0,0,0,32.641998,13.108928,0.204072,13.313,3599,75505,0,0,-49,61,1,-2,-2,-2,-2,-2,-2,0.253216,13.423832,13.677048,6854,4023,-53,57,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53318,1.61781111085676E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,0.002269,0,0,0,32.641998,13.108928,0.204072,13.313,3599,75505,0,0,-49,61,1,-2,-2,-2,-2,-2,-2,0.253216,13.423832,13.677048,6854,4023,-53,57,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53320,1.6178111108977E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,-0.001571,0,0,0,32.641998,13.108928,0.204072,13.313,3599,75505,0,0,-49,61,1,-2,-2,-2,-2,-2,-2,0.259152,14.336624,14.595776,6854,4023,-53,57,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53321,1.61781111091679E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,-0.004014,0,0,0,32.641998,13.108928,0.204072,13.313,3599,75505,0,0,-49,61,1,-2,-2,-2,-2,-2,-2,0.259152,14.336624,14.595776,6854,4023,-53,57,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53322,1.6178111109367E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,-0.003142,0,0,0,32.641998,13.108928,0.204072,13.313,3599,75505,0,0,-49,61,1,-2,-2,-2,-2,-2,-2,0.259152,14.336624,14.595776,6854,4023,-53,57,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53323,1.61781111095664E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,-0.004363,0,0,0,32.641998,13.108928,0.204072,13.313,3599,75505,0,0,-49,61,1,-2,-2,-2,-2,-2,-2,0.259152,14.336624,14.595776,6854,4023,-53,57,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53324,1.61781111097661E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,-0.002094,0,0,0,32.641998,13.108928,0.204072,13.313,3599,75505,0,0,-49,61,1,-2,-2,-2,-2,-2,-2,0.259152,14.336624,14.595776,6854,4023,-53,57,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53326,1.6178111110168E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,0,0,0,0,32.641998,13.108928,0.204072,13.313,3599,75505,0,0,-49,61,1,-2,-2,-2,-2,-2,-2,0.259152,14.336624,14.595776,6854,4023,-53,57,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53328,1.61781111105753E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,-0.000175,0,0,0,32.641998,14.002328,0.206696,14.209024,3599,75505,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.259152,14.336624,14.595776,6854,4023,-53,57,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53331,1.61781111111632E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,-0.000349,0,0,0,32.641998,14.002328,0.206696,14.209024,3614,75505,15,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.259152,14.336624,14.595776,6854,4023,-53,57,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53332,1.61781111113621E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,-0.002443,0,0,0,32.641998,14.002328,0.206696,14.209024,3614,75505,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.259152,14.336624,14.595776,6854,4023,-54,56,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53333,1.61781111115626E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,-0.003316,0,0,0,32.641998,14.002328,0.206696,14.209024,3614,75505,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.259152,14.336624,14.595776,6854,4023,-54,56,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53334,1.6178111111763E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,-0.001047,0,0,0,32.641998,14.002328,0.206696,14.209024,3614,75505,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.259152,14.336624,14.595776,6854,4023,-54,56,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53335,1.61781111119715E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,0.000873,0,0,0,32.641998,14.002328,0.206696,14.209024,3614,75505,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.259152,14.336624,14.595776,6854,4023,-54,56,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53337,1.61781111123604E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,0.000349,0,0,0,36.060001,14.002328,0.206696,14.209024,3614,75505,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.259152,14.336624,14.595776,6854,4023,-53,57,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53339,1.61781111127598E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,-0.002793,0,0,0,36.060001,14.002328,0.206696,14.209024,3614,75505,0,0,-49,61,1,-2,-2,-2,-2,-2,-2,0.259152,14.336624,14.595776,6854,4023,-53,57,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53341,1.61781111131602E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,0.000698,0,0,0,36.060001,14.002328,0.206696,14.209024,3614,75505,0,0,-49,61,1,-2,-2,-2,-2,-2,-2,0.259152,14.336624,14.595776,6854,4023,-53,57,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53344,1.61781111137591E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,0.001745,0,0,0,36.060001,14.002328,0.206696,14.209024,3614,75505,0,0,-49,61,1,-2,-2,-2,-2,-2,-2,0.259152,14.336624,14.595776,6854,4023,-53,57,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53346,1.61781111141581E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,0.003316,0,0,0,36.060001,14.002328,0.206696,14.209024,3614,75505,0,0,-49,61,1,-2,-2,-2,-2,-2,-2,0.259152,14.336624,14.595776,6863,4023,-53,57,9,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53347,1.61781111143576E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,0.000524,0,0,0,36.060001,14.002328,0.206696,14.209024,3614,75505,0,0,-49,61,1,-2,-2,-2,-2,-2,-2,0.259152,14.336624,14.595776,6863,4023,-52,58,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53348,1.61781111145571E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,0.000524,0,0,0,36.060001,14.002328,0.206696,14.209024,3614,75505,0,0,-49,61,1,-2,-2,-2,-2,-2,-2,0.259152,14.336624,14.595776,6863,4023,-52,58,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53350,1.61781111149564E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,0,0,0,0,36.060001,14.002328,0.206696,14.209024,3614,75505,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.259152,14.336624,14.595776,6863,4023,-52,58,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53352,1.61781111153553E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,0.000524,0,0,0,36.060001,14.002328,0.206696,14.209024,3614,75505,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.259152,14.336624,14.595776,6863,4023,-52,58,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53354,1.61781111157549E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,-0.001222,0,0,0,36.060001,14.002328,0.206696,14.209024,3614,75505,0,0,-46,64,1,-2,-2,-2,-2,-2,-2,0.259152,14.336624,14.595776,6863,4023,-52,58,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53355,1.61781111159555E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,-0.001396,0,0,0,36.060001,14.002328,0.206696,14.209024,3614,75505,0,0,-46,64,1,-2,-2,-2,-2,-2,-2,0.259152,14.336624,14.595776,6863,4023,-52,58,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53357,1.61781111163533E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,0.003491,0,0,0,36.060001,14.002328,0.206696,14.209024,3614,75505,0,0,-46,64,1,-2,-2,-2,-2,-2,-2,0.259152,14.336624,14.595776,6863,4023,-52,58,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53359,1.61781111167634E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,0.001745,0,0,0,36.060001,14.002328,0.206696,14.209024,3614,75505,0,0,-45,65,1,-2,-2,-2,-2,-2,-2,0.259152,14.336624,14.595776,6863,4023,-52,58,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53360,1.61781111169523E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,0.002793,0,0,0,36.060001,14.002328,0.206696,14.209024,3614,75505,0,0,-45,65,1,-2,-2,-2,-2,-2,-2,0.259152,14.336624,14.595776,6863,4023,-52,58,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53361,1.61781111171516E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,0.00192,0,0,0,36.060001,14.002328,0.206696,14.209024,3614,75505,0,0,-45,65,1,-2,-2,-2,-2,-2,-2,0.259152,14.336624,14.595776,6863,4023,-52,58,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53362,1.61781111173517E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,0,0,0,0,36.060001,14.002328,0.206696,14.209024,3614,75505,0,0,-45,65,1,-2,-2,-2,-2,-2,-2,0.259152,14.336624,14.595776,6863,4023,-52,58,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53363,1.61781111175512E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,-0.00192,0,0,0,36.060001,14.002328,0.206696,14.209024,3614,75505,0,0,-45,65,1,-2,-2,-2,-2,-2,-2,0.259152,14.336624,14.595776,6863,4023,-52,58,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53365,1.61781111179511E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,-0.001222,0,0,0,36.060001,14.002328,0.206696,14.209024,3614,75505,0,0,-46,64,1,-2,-2,-2,-2,-2,-2,0.259152,14.336624,14.595776,6863,4023,-52,58,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53367,1.61781111183495E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,0.000175,0,0,0,36.060001,14.002328,0.206696,14.209024,3614,75505,0,0,-46,64,1,-2,-2,-2,-2,-2,-2,0.259152,14.336624,14.595776,6863,4023,-53,57,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53368,1.61781111185499E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,-0.001396,0,0,0,36.060001,14.002328,0.206696,14.209024,3614,75505,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.253888,14.2602,14.514088,6863,4023,-53,57,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53369,1.61781111187499E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,0,0,0,0,36.060001,14.002328,0.206696,14.209024,3614,75505,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.253888,14.2602,14.514088,6863,4023,-53,57,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53371,1.61781111191492E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,-0.001047,0,0,0,36.060001,14.002328,0.206696,14.209024,3614,75505,0,0,-48,62,1,-2,-2,-2,-2,-2,-2,0.253888,14.2602,14.514088,6863,4023,-53,57,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53374,1.61781111197579E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,0.000524,0,0,0,36.060001,14.002328,0.206696,14.209024,3614,75505,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.253888,14.2602,14.514088,6863,4023,-52,58,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53376,1.61781111201465E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,0.000698,0,0,0,36.060001,14.002328,0.206696,14.209024,3614,75505,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.253888,14.2602,14.514088,6863,4023,-52,58,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53377,1.6178111120346E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,-0.001745,0,0,0,36.060001,14.002328,0.206696,14.209024,3614,75505,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.253888,14.2602,14.514088,6863,4023,-52,58,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53378,1.6178111120546E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,0.000698,0,0,0,36.060001,14.002328,0.206696,14.209024,3614,75505,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.253888,14.2602,14.514088,6863,4023,-52,58,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53380,1.61781111209457E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,0.000873,0,0,0,36.060001,14.002328,0.206696,14.209024,3614,75505,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.253888,14.2602,14.514088,6863,4023,-52,58,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53381,1.61781111211451E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,-0.00192,0,0,0,36.060001,14.002328,0.206696,14.209024,3614,75505,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.253888,14.2602,14.514088,6863,4023,-52,58,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53382,1.61781111213558E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,-0.000349,0,0,0,36.060001,14.002328,0.206696,14.209024,3614,75505,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.253888,14.2602,14.514088,6863,4023,-52,58,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53384,1.6178111121744E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,0.000349,0,0,0,36.060001,14.002328,0.206696,14.209024,3614,75505,0,0,-46,64,1,-2,-2,-2,-2,-2,-2,0.253888,14.2602,14.514088,6863,4023,-52,58,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53386,1.61781111221437E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,0.001047,0,0,0,26.216,15.17252,0.2194,15.39192,3614,75505,0,0,-46,64,1,-2,-2,-2,-2,-2,-2,0.253888,14.2602,14.514088,6863,4023,-52,58,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53388,1.61781111225434E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,0.002967,0,0,0,26.216,15.17252,0.2194,15.39192,3614,75505,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.253888,14.2602,14.514088,6863,4023,-52,58,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53389,1.61781111227426E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,0.003316,0,0,0,26.216,15.17252,0.2194,15.39192,3614,75505,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.253888,14.2602,14.514088,6863,4023,-52,58,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53391,1.61781111231418E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,0.000524,0,0,0,26.216,15.17252,0.2194,15.39192,3614,75505,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.253888,14.2602,14.514088,6863,4023,-52,58,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53393,1.61781111235405E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,-0.001745,0,0,0,26.216,15.17252,0.2194,15.39192,3614,75505,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.253888,14.2602,14.514088,6863,4023,-53,57,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53394,1.61781111237404E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,-0.002269,0,0,0,26.216,15.17252,0.2194,15.39192,3614,75505,0,0,-46,64,1,-2,-2,-2,-2,-2,-2,0.253888,14.2602,14.514088,6863,4023,-53,57,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53395,1.617811112394E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,0,0,0,0,26.216,15.17252,0.2194,15.39192,3614,75505,0,0,-46,64,1,-2,-2,-2,-2,-2,-2,0.253888,14.2602,14.514088,6863,4023,-53,57,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53397,1.61781111243493E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,0.002967,0,0,0,26.216,15.17252,0.2194,15.39192,3614,75505,0,0,-46,64,1,-2,-2,-2,-2,-2,-2,0.253888,14.2602,14.514088,6875,4023,-53,57,12,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53399,1.61781111247394E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,-0.003491,0,0,0,26.216,15.17252,0.2194,15.39192,3614,75505,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.253888,14.2602,14.514088,6875,4023,-53,57,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53401,1.61781111251376E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,-0.000349,0,0,0,26.216,15.17252,0.2194,15.39192,3614,75505,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.253888,14.2602,14.514088,6875,4023,-53,57,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53403,1.61781111255371E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,0.000524,0,0,0,26.216,15.17252,0.2194,15.39192,3614,75505,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.253888,14.2602,14.514088,6875,4023,-53,57,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53405,1.61781111259464E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,0,0,0,0,26.216,15.17252,0.2194,15.39192,3614,75505,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.253888,14.2602,14.514088,6875,4023,-53,57,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53408,1.61781111265357E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,-0.002269,0,0,0,26.216,15.17252,0.2194,15.39192,3614,75505,0,0,-47,63,1,-2,-2,-2,-2,-2,-2,0.253888,14.2602,14.514088,6875,4023,-53,57,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53410,1.61781111269341E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,-0.000349,0,0,0,26.216,15.17252,0.2194,15.39192,3614,75505,0,0,-45,65,1,-2,-2,-2,-2,-2,-2,0.253888,14.2602,14.514088,6875,4023,-53,57,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53411,1.6178111127134E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,0.000698,0,0,0,26.216,15.17252,0.2194,15.39192,3614,75505,0,0,-45,65,1,-2,-2,-2,-2,-2,-2,0.253888,14.2602,14.514088,6875,4023,-53,57,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53412,1.6178111127333E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,0.00192,0,0,0,26.216,15.17252,0.2194,15.39192,3614,75505,0,0,-45,65,1,-2,-2,-2,-2,-2,-2,0.253888,14.2602,14.514088,6875,4023,-53,57,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53414,1.61781111277337E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,0.001571,0,0,0,26.216,15.17252,0.2194,15.39192,3614,75505,0,0,-45,65,1,-2,-2,-2,-2,-2,-2,0.253888,14.2602,14.514088,6875,4023,-53,57,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
53415,1.6178111127933E+018,-0.073819,0.000543,0,0,-0.003578,0.999994,0,-2,0.002618,0,0,0,26.216,15.17252,0.2194,15.39192,3614,75505,0,0,-45,65,1,-2,-2,-2,-2,-2,-2,0.253888,14.2602,14.514088,6875,4023,-53,57,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
