time_step,time_stamp,robot_pos_x,robot_pos_y,robot_orien_x,robot_orien_y,robot_orien_z,robot_orien_w,robot_twist_x,robot_twist_y,robot_twist_z,vel_x,vel_y,vel_w,network_delay,c_total_tx_mbps,c_total_rx_mbps,c_total_mbps,c_tx_retires,c_retransmits,c_tx_retires_cal,c_retransmits_cal,c_rssi,c_lqi,c_rssi_status,c_total_tx_mbps2,c_total_rx_mbps2,c_total_mbps2,c_rssi2,c_lqi2,c_rssi_status2,s_total_tx_mbps,s_total_rx_mbps,s_total_mbps,s_tx_retires,s_retransmits,s_tx_retires_cal,s_retransmits_cal,s_rssi,s_lqi,s_rssi_status,s_total_tx_mbps2,s_total_rx_mbps2,s_total_mbps2,s_tx_retires2,s_retransmits2,s_tx_retires2_cal,s_retransmits2_cal,s_rssi2,s_lqi2,s_rssi_status2
86769,1.61781192249349E+018,15.52444,10.93085,0,0,-0.91072,0.413025,0.35183,-2,0.033336,0,0,1.5,29.763,9.571208,0.179192,9.7504,14841,80189,0,0,-69,41,1,-2,-2,-2,-2,-2,-2,0.2386,12.273952,12.512552,4160,4199,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86770,1.61781192251347E+018,15.520169,10.925974,0,0,-0.910503,0.413502,0.32411,-2,0.049567,0,0,1.5,29.763,9.571208,0.179192,9.7504,14841,80189,0,0,-69,41,1,-2,-2,-2,-2,-2,-2,0.2386,12.273952,12.512552,4160,4199,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86771,1.61781192253336E+018,15.51596,10.921157,0,0,-0.910287,0.413978,0.319845,-2,0.054803,0,0,1.5,29.763,9.571208,0.179192,9.7504,14841,80189,0,0,-69,41,1,-2,-2,-2,-2,-2,-2,0.2386,12.273952,12.512552,4160,4199,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86774,1.61781192259333E+018,15.504063,10.907484,0,0,-0.909418,0.415884,0.281464,-2,0.083078,0,0,1.5,29.763,9.571208,0.179192,9.7504,14841,80189,0,0,-71,39,1,-2,-2,-2,-2,-2,-2,0.2386,12.273952,12.512552,4160,4199,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86778,1.61781192267318E+018,15.491579,10.892964,0,0,-0.907704,0.419611,0.223892,-2,0.124617,0,0,1.5,29.763,12.608224,0.190272,12.798496,14841,80189,0,0,-71,39,1,-2,-2,-2,-2,-2,-2,0.2386,12.273952,12.512552,4160,4199,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86780,1.61781192271415E+018,15.486945,10.8875,0,0,-0.905902,0.423488,0.164187,-2,0.199142,0,0,1.5,29.763,12.608224,0.190272,12.798496,14841,80189,0,0,-68,42,1,-2,-2,-2,-2,-2,-2,0.2386,12.273952,12.512552,4160,4199,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86781,1.61781192273314E+018,15.484812,10.884948,0,0,-0.905087,0.425226,0.16632,-2,0.205774,0,0,1.5,29.763,12.608224,0.190272,12.798496,14841,80189,0,0,-68,42,1,-2,-2,-2,-2,-2,-2,0.2386,12.273952,12.512552,4160,4199,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86782,1.61781192275298E+018,15.482525,10.882191,0,0,-0.904194,0.427121,0.179113,-2,0.223228,0,0,1.5,29.763,12.608224,0.190272,12.798496,14841,80189,0,0,-68,42,1,-2,-2,-2,-2,-2,-2,0.2386,12.273952,12.512552,4160,4199,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86783,1.6178119227731E+018,15.481442,10.880873,0,0,-0.903148,0.429329,0.085292,-2,0.257087,0,0,1.5,29.763,12.608224,0.190272,12.798496,14841,80189,0,0,-67,43,1,-2,-2,-2,-2,-2,-2,0.2386,12.273952,12.512552,4160,4199,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86784,1.61781192279293E+018,15.480419,10.879616,0,0,-0.901908,0.431928,0.081027,-2,0.306654,0,0,1.5,29.763,12.608224,0.190272,12.798496,14841,80189,0,0,-67,43,1,-2,-2,-2,-2,-2,-2,0.2386,12.273952,12.512552,4160,4199,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86786,1.61781192283287E+018,15.478396,10.877084,0,0,-0.898526,0.43892,0.085292,-2,0.465654,0,0,1.5,29.763,12.608224,0.190272,12.798496,14841,80189,0,0,-66,44,1,-2,-2,-2,-2,-2,-2,0.2386,12.273952,12.512552,4160,4199,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86789,1.6178119228927E+018,15.47705,10.875322,0,0,-0.887896,0.460045,0.02772,-2,0.744732,0,0,1.5,29.763,12.608224,0.190272,12.798496,14841,80189,0,0,-66,44,1,-2,-2,-2,-2,-2,-2,0.2386,12.273952,12.512552,4160,4199,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86793,1.61781192297253E+018,15.476802,10.874975,0,0,-0.874916,0.484275,-0.006397,-2,0.712967,0.5,0,1.5,29.763,12.608224,0.190272,12.798496,14841,80189,0,0,-66,44,1,-2,-2,-2,-2,-2,-2,0.2386,12.273952,12.512552,4160,4199,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86795,1.61781192301246E+018,15.476249,10.874063,0,0,-0.868069,0.496444,0.05544,-2,0.753459,0.5,0,1.5,29.763,12.608224,0.190272,12.798496,14841,80189,0,0,-66,44,1,-2,-2,-2,-2,-2,-2,0.2386,12.273952,12.512552,4160,4199,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86796,1.61781192303339E+018,15.475687,10.873107,0,0,-0.862381,0.50626,0.05544,-2,0.806517,0.5,0,0,29.763,12.608224,0.190272,12.798496,14841,80189,0,0,-66,44,1,-2,-2,-2,-2,-2,-2,0.2386,12.273952,12.512552,4160,4199,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86797,1.61781192305235E+018,15.475396,10.872586,0,0,-0.858557,0.512717,0.029852,-2,0.79587,0.5,0,0,29.763,12.608224,0.190272,12.798496,14841,80189,0,0,-66,44,1,-2,-2,-2,-2,-2,-2,0.2386,12.273952,12.512552,4160,4199,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86799,1.61781192309236E+018,15.473723,10.869418,0,0,-0.851498,0.524357,0.106615,-2,0.703542,0.5,0,0,29.763,12.608224,0.190272,12.798496,14841,80189,0,0,-68,42,1,-2,-2,-2,-2,-2,-2,0.2386,12.273952,12.512552,4160,4199,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86801,1.61781192313225E+018,15.471694,10.865331,0,0,-0.844328,0.535827,0.104483,-2,0.718901,0.5,0,-1.5,29.763,12.608224,0.190272,12.798496,14855,80215,14,26,-68,42,1,-2,-2,-2,-2,-2,-2,0.2386,12.273952,12.512552,4160,4199,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86803,1.6178119231722E+018,15.469733,10.86107,0,0,-0.836286,0.548293,0.1386,-2,0.812625,0.5,0,-1.5,29.763,12.608224,0.190272,12.798496,14855,80215,0,0,-68,42,1,-2,-2,-2,-2,-2,-2,0.2386,12.273952,12.512552,4160,4199,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86804,1.61781192319313E+018,15.468475,10.858176,0,0,-0.829866,0.557962,0.15779,-2,0.816465,0.5,0,-1.5,36.299,12.608224,0.190272,12.798496,14855,80215,0,0,-68,42,1,-2,-2,-2,-2,-2,-2,0.2386,12.273952,12.512552,4160,4199,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86806,1.61781192323199E+018,15.466403,10.852988,0,0,-0.821746,0.569853,0.132203,-2,0.737053,0.5,0,-1.5,36.299,12.608224,0.190272,12.798496,14855,80215,0,0,-68,42,1,-2,-2,-2,-2,-2,-2,0.2386,12.273952,12.512552,4160,4199,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86808,1.61781192327203E+018,15.464322,10.847301,0,0,-0.814166,0.580632,0.16632,-2,0.682075,0.5,0,-1.5,36.299,12.608224,0.190272,12.798496,14855,80215,0,0,-68,42,1,-2,-2,-2,-2,-2,-2,0.2386,12.273952,12.512552,4160,4199,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86810,1.61781192331191E+018,15.462246,10.84116,0,0,-0.807166,0.590324,0.155658,-2,0.630587,0.5,0,-1.5,36.299,12.608224,0.190272,12.798496,14855,80215,0,0,-66,44,1,-2,-2,-2,-2,-2,-2,0.2386,12.273952,12.512552,4160,4199,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86812,1.61781192335187E+018,15.460413,10.83521,0,0,-0.798636,0.601815,0.159923,-2,0.574562,0.5,0,-1.5,36.299,12.608224,0.190272,12.798496,14855,80215,0,0,-66,44,1,-2,-2,-2,-2,-2,-2,0.2386,12.273952,12.512552,4160,4199,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86814,1.61781192339174E+018,15.458459,10.828273,0,0,-0.793194,0.608969,0.174849,-2,0.445059,0.5,0,-1.5,36.299,12.608224,0.190272,12.798496,14855,80215,0,0,-65,45,1,-2,-2,-2,-2,-2,-2,0.2386,12.273952,12.512552,4164,4199,4,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86816,1.61781192343178E+018,15.456701,10.821592,0,0,-0.788387,0.61518,0.174849,-2,0.416261,0.5,0,-1.5,36.299,12.608224,0.190272,12.798496,14855,80215,0,0,-65,45,1,-2,-2,-2,-2,-2,-2,0.2386,12.273952,12.512552,4164,4199,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86818,1.61781192347159E+018,15.454823,10.813973,0,0,-0.783856,0.620943,0.204701,-2,0.377166,0.5,0,-1.5,36.299,12.608224,0.190272,12.798496,14855,80215,0,0,-64,46,1,-2,-2,-2,-2,-2,-2,0.244352,12.614264,12.858616,4164,4199,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86820,1.61781192351148E+018,15.453039,10.8062,0,0,-0.778353,0.627827,0.202569,-2,0.388859,0.5,0,0,36.299,12.608224,0.190272,12.798496,14855,80215,0,0,-64,46,1,-2,-2,-2,-2,-2,-2,0.244352,12.614264,12.858616,4164,4199,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86823,1.61781192357137E+018,15.450536,10.79422,0,0,-0.772068,0.635539,0.211098,-2,0.299848,0.5,0,0,36.299,12.608224,0.190272,12.798496,14855,80215,0,0,-64,46,1,-2,-2,-2,-2,-2,-2,0.244352,12.614264,12.858616,4164,4199,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86826,1.61781192363128E+018,15.447719,10.779432,0,0,-0.767613,0.640914,0.253744,-2,0.221133,0.5,0,0,36.299,12.608224,0.190272,12.798496,14855,80215,0,0,-64,46,1,-2,-2,-2,-2,-2,-2,0.244352,12.614264,12.858616,4164,4199,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86827,1.61781192365225E+018,15.446851,10.774648,0,0,-0.765764,0.643122,0.243082,-2,0.20752,0.5,0,0,36.299,12.608224,0.190272,12.798496,14855,80215,0,0,-64,46,1,-2,-2,-2,-2,-2,-2,0.244352,12.614264,12.858616,4164,4199,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86828,1.61781192367124E+018,15.445805,10.768684,0,0,-0.764472,0.644657,0.302787,-2,0.203156,0.5,0,0,36.299,12.608224,0.190272,12.798496,14855,80215,0,0,-66,44,1,-2,-2,-2,-2,-2,-2,0.244352,12.614264,12.858616,4164,4199,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86829,1.61781192369113E+018,15.444754,10.762547,0,0,-0.763458,0.645858,0.311316,-2,0.169122,0.5,0,0,36.299,11.176784,0.200784,11.377568,14855,80215,0,0,-66,44,1,-2,-2,-2,-2,-2,-2,0.244352,12.614264,12.858616,4164,4199,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86831,1.61781192373117E+018,15.442462,10.748791,0,0,-0.761595,0.648053,0.347565,-2,0.152716,0.5,0,0,36.299,11.176784,0.200784,11.377568,14855,80215,0,0,-66,44,1,-2,-2,-2,-2,-2,-2,0.244352,12.614264,12.858616,4164,4199,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86833,1.61781192377098E+018,15.440185,10.734644,0,0,-0.760293,0.649581,0.37955,-2,0.08971,0.5,0,0,36.299,11.176784,0.200784,11.377568,14855,80215,0,0,-69,41,1,-2,-2,-2,-2,-2,-2,0.244352,12.614264,12.858616,4164,4199,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86835,1.61781192381187E+018,15.437602,10.718214,0,0,-0.75893,0.651172,0.432857,-2,0.096691,0.5,0,0,36.299,11.176784,0.200784,11.377568,14855,80215,0,0,-69,41,1,-2,-2,-2,-2,-2,-2,0.244352,12.614264,12.858616,4164,4199,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86838,1.61781192387087E+018,15.433982,10.694435,0,0,-0.75785,0.652429,0.40727,-2,0.035081,0.5,0,0,36.299,11.176784,0.200784,11.377568,14855,80215,0,0,-66,44,1,-2,-2,-2,-2,-2,-2,0.244352,12.614264,12.858616,4164,4199,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86842,1.61781192395183E+018,15.429115,10.661788,0,0,-0.756653,0.653817,0.403005,-2,0.046949,0.5,0,0,36.299,11.176784,0.200784,11.377568,14855,80215,0,0,-66,44,1,-2,-2,-2,-2,-2,-2,0.244352,12.614264,12.858616,4164,4199,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86844,1.61781192399064E+018,15.426712,10.645331,0,0,-0.755968,0.654609,0.417931,-2,0.058818,0.5,0,0,36.299,11.176784,0.200784,11.377568,14855,80215,0,0,-64,46,1,-2,-2,-2,-2,-2,-2,0.244352,12.614264,12.858616,4164,4199,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86845,1.61781192401053E+018,15.425535,10.637185,0,0,-0.755511,0.655136,0.411534,-2,0.073129,0.5,0,0,36.299,11.176784,0.200784,11.377568,14855,80215,0,0,-64,46,1,-2,-2,-2,-2,-2,-2,0.244352,12.614264,12.858616,4164,4199,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86846,1.61781192403064E+018,15.424394,10.629206,0,0,-0.75511,0.655598,0.403005,-2,0.066846,0.5,0,0,36.299,11.176784,0.200784,11.377568,14855,80215,0,0,-64,46,1,-2,-2,-2,-2,-2,-2,0.244352,12.614264,12.858616,4164,4199,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86848,1.61781192407065E+018,15.422105,10.612991,0,0,-0.754309,0.65652,0.415799,-2,0.064926,0.5,0,1.5,36.299,11.176784,0.200784,11.377568,14855,80215,0,0,-64,46,1,-2,-2,-2,-2,-2,-2,0.244352,12.614264,12.858616,4164,4199,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86849,1.61781192409044E+018,15.420969,10.604839,0,0,-0.753965,0.656915,0.411534,-2,0.062134,0.5,0,1.5,36.299,11.176784,0.200784,11.377568,14881,80215,26,0,-62,48,1,-2,-2,-2,-2,-2,-2,0.244352,12.614264,12.858616,4164,4199,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86850,1.61781192411138E+018,15.41983,10.596601,0,0,-0.753563,0.657375,0.415799,-2,0.039444,0.5,0,1.5,36.299,11.176784,0.200784,11.377568,14881,80215,0,0,-62,48,1,-2,-2,-2,-2,-2,-2,0.244352,12.614264,12.858616,4164,4199,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86851,1.6178119241304E+018,15.418696,10.58832,0,0,-0.753276,0.657704,0.417931,-2,0.044506,0.5,0,1.5,36.299,11.176784,0.200784,11.377568,14881,80215,0,0,-62,48,1,-2,-2,-2,-2,-2,-2,0.244352,12.614264,12.858616,4164,4199,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86853,1.61781192417038E+018,15.416468,10.571881,0,0,-0.752472,0.658624,0.411534,-2,0.075922,0.5,0,1.5,36.299,11.176784,0.200784,11.377568,14881,80215,0,0,-63,47,1,-2,-2,-2,-2,-2,-2,0.244352,12.614264,12.858616,4164,4199,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86857,1.61781192425016E+018,15.412193,10.53928,0,0,-0.749996,0.661443,0.411534,-2,0.130027,0.5,0,1.5,43.053001,11.176784,0.200784,11.377568,14881,80215,0,0,-63,47,1,-2,-2,-2,-2,-2,-2,0.244352,12.614264,12.858616,4164,4199,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86859,1.61781192429015E+018,15.410163,10.522858,0,0,-0.747276,0.664513,0.40727,-2,0.180991,0.5,0,1.5,43.053001,11.176784,0.200784,11.377568,14881,80215,0,0,-67,43,1,-2,-2,-2,-2,-2,-2,0.244352,12.614264,12.858616,4164,4199,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86860,1.61781192431001E+018,15.409202,10.514684,0,0,-0.746057,0.665882,0.411534,-2,0.193732,0.5,0,1.5,43.053001,11.176784,0.200784,11.377568,14881,80215,0,0,-67,43,1,-2,-2,-2,-2,-2,-2,0.244352,12.614264,12.858616,4164,4199,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86861,1.61781192432991E+018,15.408275,10.506548,0,0,-0.744778,0.667313,0.409402,-2,0.205251,0.5,0,1.5,43.053001,11.176784,0.200784,11.377568,14881,80215,0,0,-67,43,1,-2,-2,-2,-2,-2,-2,0.244352,12.614264,12.858616,4164,4199,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86862,1.61781192434991E+018,15.407384,10.498452,0,0,-0.743437,0.668806,0.40727,-2,0.213803,0.5,0,1.5,43.053001,11.176784,0.200784,11.377568,14881,80215,0,0,-67,43,1,-2,-2,-2,-2,-2,-2,0.244352,12.614264,12.858616,4164,4199,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86863,1.61781192436995E+018,15.40648,10.489928,0,0,-0.741917,0.670491,0.428593,-2,0.243997,0.5,0,1.5,43.053001,11.176784,0.200784,11.377568,14881,80215,0,0,-68,42,1,-2,-2,-2,-2,-2,-2,0.244352,12.614264,12.858616,4172,4199,8,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86865,1.61781192440992E+018,15.404857,10.473504,0,0,-0.738455,0.674302,0.403005,-2,0.270352,0.5,0,1.5,43.053001,11.176784,0.200784,11.377568,14881,80215,0,0,-68,42,1,-2,-2,-2,-2,-2,-2,0.244352,12.614264,12.858616,4172,4199,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86868,1.61781192446975E+018,15.402753,10.448431,0,0,-0.731592,0.681743,0.428593,-2,0.367392,0.5,0,1.5,43.053001,11.176784,0.200784,11.377568,14881,80215,0,0,-71,39,1,-2,-2,-2,-2,-2,-2,0.23084,11.38108,11.61192,4172,4199,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86872,1.61781192454951E+018,15.400809,10.415652,0,0,-0.720854,0.693087,0.415799,-2,0.447153,0.5,0,1.5,43.053001,11.176784,0.200784,11.377568,14881,80215,0,0,-71,39,1,-2,-2,-2,-2,-2,-2,0.23084,11.38108,11.61192,4172,4199,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86874,1.61781192459052E+018,15.400217,10.398647,0,0,-0.712761,0.701407,0.424328,-2,0.509811,0.5,0,1.5,43.053001,11.176784,0.200784,11.377568,14881,80215,0,0,-68,42,1,-2,-2,-2,-2,-2,-2,0.23084,11.38108,11.61192,4172,4199,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86875,1.61781192460946E+018,15.400084,10.390375,0,0,-0.709263,0.704944,0.413667,-2,0.533722,0.5,0,1.5,43.053001,11.176784,0.200784,11.377568,14881,80215,0,0,-68,42,1,-2,-2,-2,-2,-2,-2,0.23084,11.38108,11.61192,4172,4199,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86876,1.61781192462936E+018,15.400034,10.382102,0,0,-0.705501,0.708709,0.413667,-2,0.557109,0.5,0,1.5,43.053001,11.176784,0.200784,11.377568,14881,80215,0,0,-68,42,1,-2,-2,-2,-2,-2,-2,0.23084,11.38108,11.61192,4172,4199,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86877,1.61781192464931E+018,15.400071,10.373786,0,0,-0.701718,0.712455,0.415799,-2,0.564265,0.5,0,1.5,43.053001,11.176784,0.200784,11.377568,14881,80215,0,0,-68,42,1,-2,-2,-2,-2,-2,-2,0.23084,11.38108,11.61192,4172,4199,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86878,1.61781192466928E+018,15.400199,10.365385,0,0,-0.697915,0.71618,0.420064,-2,0.568454,0.5,0,1.5,43.053001,11.176784,0.200784,11.377568,14881,80215,0,0,-66,44,1,-2,-2,-2,-2,-2,-2,0.23084,11.38108,11.61192,4172,4199,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86881,1.61781192473024E+018,15.401127,10.340413,0,0,-0.683592,0.729864,0.420064,-2,0.594808,0.5,0,0,43.053001,11.176784,0.200784,11.377568,14881,80215,0,0,-66,44,1,-2,-2,-2,-2,-2,-2,0.23084,11.38108,11.61192,4172,4199,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86885,1.61781192480906E+018,15.403899,10.307182,0,0,-0.665686,0.746232,0.413667,-2,0.656244,0.5,0,0,43.053001,11.176784,0.200784,11.377568,14881,80215,0,0,-65,45,1,-2,-2,-2,-2,-2,-2,0.23084,11.38108,11.61192,4172,4199,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86887,1.61781192484891E+018,15.405928,10.290417,0,0,-0.655664,0.755053,0.420064,-2,0.719076,0.5,0,0,43.053001,12.310456,0.208904,12.51936,14881,80215,0,0,-65,45,1,-2,-2,-2,-2,-2,-2,0.23084,11.38108,11.61192,4172,4199,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86888,1.61781192486895E+018,15.407076,10.28231,0,0,-0.650774,0.759271,0.409402,-2,0.681726,0.5,0,0,43.053001,12.310456,0.208904,12.51936,14881,80215,0,0,-65,45,1,-2,-2,-2,-2,-2,-2,0.23084,11.38108,11.61192,4172,4199,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86889,1.61781192488996E+018,15.408374,10.273923,0,0,-0.644257,0.764809,0.424328,-2,0.589398,0.5,0,0,43.053001,12.310456,0.208904,12.51936,14881,80215,0,0,-65,45,1,-2,-2,-2,-2,-2,-2,0.23084,11.38108,11.61192,4172,4199,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86890,1.61781192490877E+018,15.409772,10.265812,0,0,-0.640311,0.768116,0.411534,-2,0.548557,0.5,0,0,43.053001,12.310456,0.208904,12.51936,14881,80215,0,0,-65,45,1,-2,-2,-2,-2,-2,-2,0.23084,11.38108,11.61192,4172,4199,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86891,1.61781192492877E+018,15.4113,10.257464,0,0,-0.636617,0.77118,0.424328,-2,0.509985,0.5,0,0,43.053001,12.310456,0.208904,12.51936,14881,80215,0,0,-65,45,1,-2,-2,-2,-2,-2,-2,0.23084,11.38108,11.61192,4172,4199,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86893,1.6178119249687E+018,15.414525,10.241148,0,0,-0.629659,0.776871,0.415799,-2,0.466701,0.5,0,0,43.053001,12.310456,0.208904,12.51936,14881,80215,0,0,-69,41,1,-2,-2,-2,-2,-2,-2,0.23084,11.38108,11.61192,4172,4199,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86895,1.6178119250086E+018,15.418028,10.224933,0,0,-0.623266,0.78201,0.417931,-2,0.420101,0.5,0,0,43.053001,12.310456,0.208904,12.51936,14881,80215,0,0,-69,41,1,-2,-2,-2,-2,-2,-2,0.23084,11.38108,11.61192,4172,4199,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86898,1.61781192506847E+018,15.423976,10.199916,0,0,-0.613734,0.789513,0.420064,-2,0.32306,0.5,0,0,43.053001,12.310456,0.208904,12.51936,14881,80215,0,0,-66,44,1,-2,-2,-2,-2,-2,-2,0.23084,11.38108,11.61192,4172,4199,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86902,1.61781192514837E+018,15.432598,10.167171,0,0,-0.605363,0.795949,0.42646,-2,0.250804,0.5,0,0,43.053001,12.310456,0.208904,12.51936,14926,80216,45,1,-66,44,1,-2,-2,-2,-2,-2,-2,0.23084,11.38108,11.61192,4172,4199,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86904,1.61781192518823E+018,15.437059,10.151193,0,0,-0.602512,0.79811,0.417931,-2,0.184132,0.5,0,0,43.053001,12.310456,0.208904,12.51936,14926,80216,0,0,-66,44,1,-2,-2,-2,-2,-2,-2,0.23084,11.38108,11.61192,4172,4199,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86905,1.61781192520918E+018,15.439419,10.142908,0,0,-0.600211,0.799842,0.430725,-2,0.202284,0.5,0,0,43.053001,12.310456,0.208904,12.51936,14926,80216,0,0,-66,44,1,-2,-2,-2,-2,-2,-2,0.23084,11.38108,11.61192,4172,4199,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86906,1.61781192522814E+018,15.441815,10.134678,0,0,-0.598814,0.800888,0.428593,-2,0.182038,0.5,0,0,43.053001,12.310456,0.208904,12.51936,14926,80216,0,0,-66,44,1,-2,-2,-2,-2,-2,-2,0.23084,11.38108,11.61192,4172,4199,0,0,-56,54,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86907,1.61781192524811E+018,15.444251,10.126415,0,0,-0.597695,0.801723,0.430725,-2,0.146782,0.5,0,0,88.319,12.310456,0.208904,12.51936,14926,80216,0,0,-66,44,1,-2,-2,-2,-2,-2,-2,0.23084,11.38108,11.61192,4172,4199,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
86908,1.6178119252681E+018,15.446662,10.118323,0,0,-0.596855,0.802349,0.422196,-2,0.109258,0.5,0,0,88.319,12.310456,0.208904,12.51936,14926,80216,0,0,-65,45,1,-2,-2,-2,-2,-2,-2,0.23084,11.38108,11.61192,4172,4199,0,0,-55,55,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
